api_source,module_name,functional_cluster,api_order_in_module,api_name,signature,description
driver,Device Management,device_and_context,2,cuDeviceGetAttribute,"CUresult cuDeviceGetAttribute ( int* pi , CUdevice_attribute attrib , CUdevice dev )",Returns information about the device.
driver,Device Management,device_and_context,3,cuDeviceGetCount,CUresult cuDeviceGetCount ( int* count ),Returns the number of compute-capable devices.
driver,Device Management,device_and_context,4,cuDeviceGetDefaultMemPool,"CUresult cuDeviceGetDefaultMemPool ( CUmemoryPool * pool_out , CUdevice dev )",Returns the default mempool of a device.
driver,Device Management,device_and_context,5,cuDeviceGetExecAffinitySupport,"CUresult cuDeviceGetExecAffinitySupport ( int* pi , CUexecAffinityType type , CUdevice dev )",Returns information about the execution affinity support of the device.
driver,Device Management,device_and_context,6,cuDeviceGetLuid,"CUresult cuDeviceGetLuid ( char* luid , unsigned int* deviceNodeMask , CUdevice dev )",Return an LUID and device node mask for the device.
driver,Device Management,device_and_context,7,cuDeviceGetMemPool,"CUresult cuDeviceGetMemPool ( CUmemoryPool * pool , CUdevice dev )",Gets the current mempool for a device.
driver,Device Management,device_and_context,8,cuDeviceGetName,"CUresult cuDeviceGetName ( char* name , int len , CUdevice dev )",Returns an identifier string for the device.
driver,Device Management,device_and_context,9,cuDeviceGetNvSciSyncAttributes,"CUresult cuDeviceGetNvSciSyncAttributes ( void* nvSciSyncAttrList , CUdevice dev , int flags )",Return NvSciSync attributes that this device can support.
driver,Device Management,device_and_context,10,cuDeviceGetTexture1DLinearMaxWidth,"CUresult cuDeviceGetTexture1DLinearMaxWidth ( size_t* maxWidthInElements , CUarray_format format , unsigned numChannels , CUdevice dev )",Returns the maximum number of elements allocatable in a 1D linear texture for a given texture element size.
driver,Device Management,device_and_context,11,cuDeviceGetUuid,"CUresult cuDeviceGetUuid ( CUuuid* uuid , CUdevice dev )",Return an UUID for the device.
driver,Device Management,device_and_context,12,cuDeviceGetUuid_v2,"CUresult cuDeviceGetUuid_v2 ( CUuuid* uuid , CUdevice dev )",Return an UUID for the device (11.4+).
driver,Device Management,device_and_context,13,cuDeviceSetMemPool,"CUresult cuDeviceSetMemPool ( CUdevice dev , CUmemoryPool pool )",Sets the current memory pool of a device.
driver,Device Management,device_and_context,14,cuDeviceTotalMem,"CUresult cuDeviceTotalMem ( size_t* bytes , CUdevice dev )",Returns the total amount of memory on the device.
driver,Device Management,device_and_context,15,cuFlushGPUDirectRDMAWrites,"CUresult cuFlushGPUDirectRDMAWrites ( CUflushGPUDirectRDMAWritesTarget target , CUflushGPUDirectRDMAWritesScope scope )",Blocks until remote writes are visible to the specified scope.
driver,Primary Context Management,device_and_context,1,cuDevicePrimaryCtxGetState,"CUresult cuDevicePrimaryCtxGetState ( CUdevice dev , unsigned int* flags , int* active )",Get the state of the primary context.
driver,Primary Context Management,device_and_context,2,cuDevicePrimaryCtxRelease,CUresult cuDevicePrimaryCtxRelease ( CUdevice dev ),Release the primary context on the GPU.
driver,Primary Context Management,device_and_context,3,cuDevicePrimaryCtxReset,CUresult cuDevicePrimaryCtxReset ( CUdevice dev ),Destroy all allocations and reset all state on the primary context.
driver,Primary Context Management,device_and_context,4,cuDevicePrimaryCtxRetain,"CUresult cuDevicePrimaryCtxRetain ( CUcontext * pctx , CUdevice dev )",Retain the primary context on the GPU.
driver,Primary Context Management,device_and_context,5,cuDevicePrimaryCtxSetFlags,"CUresult cuDevicePrimaryCtxSetFlags ( CUdevice dev , unsigned int flags )",Set flags for the primary context.
driver,Context Management,device_and_context,1,cuCtxCreate,"CUresult cuCtxCreate ( CUcontext * pctx , unsigned int flags , CUdevice dev )",Create a CUDA context.
driver,Context Management,device_and_context,2,cuCtxCreate_v3,"CUresult cuCtxCreate_v3 ( CUcontext * pctx , CUexecAffinityParam * paramsArray , int numParams , unsigned int flags , CUdevice dev )",Create a CUDA context with execution affinity.
driver,Context Management,device_and_context,3,cuCtxCreate_v4,"CUresult cuCtxCreate_v4 ( CUcontext * pctx , CUctxCreateParams * ctxCreateParams , unsigned int flags , CUdevice dev )",Create a CUDA context.
driver,Context Management,device_and_context,4,cuCtxDestroy,CUresult cuCtxDestroy ( CUcontext ctx ),Destroy a CUDA context.
driver,Context Management,device_and_context,5,cuCtxGetApiVersion,"CUresult cuCtxGetApiVersion ( CUcontext ctx , unsigned int* version )",Gets the context's API version.
driver,Context Management,device_and_context,6,cuCtxGetCacheConfig,CUresult cuCtxGetCacheConfig ( CUfunc_cache * pconfig ),Returns the preferred cache configuration for the current context.
driver,Context Management,device_and_context,7,cuCtxGetCurrent,CUresult cuCtxGetCurrent ( CUcontext * pctx ),Returns the CUDA context bound to the calling CPU thread.
driver,Context Management,device_and_context,8,cuCtxGetDevice,CUresult cuCtxGetDevice ( CUdevice * device ),Returns the device ID for the current context.
driver,Context Management,device_and_context,9,cuCtxGetExecAffinity,"CUresult cuCtxGetExecAffinity ( CUexecAffinityParam * pExecAffinity , CUexecAffinityType type )",Returns the execution affinity setting for the current context.
driver,Context Management,device_and_context,10,cuCtxGetFlags,CUresult cuCtxGetFlags ( unsigned int* flags ),Returns the flags for the current context.
driver,Context Management,device_and_context,11,cuCtxGetId,"CUresult cuCtxGetId ( CUcontext ctx , unsigned long long* ctxId )",Returns the unique Id associated with the context supplied.
driver,Context Management,device_and_context,12,cuCtxGetLimit,"CUresult cuCtxGetLimit ( size_t* pvalue , CUlimit limit )",Returns resource limits.
driver,Context Management,device_and_context,13,cuCtxGetStreamPriorityRange,"CUresult cuCtxGetStreamPriorityRange ( int* leastPriority , int* greatestPriority )",Returns numerical values that correspond to the least and greatest stream priorities.
driver,Context Management,device_and_context,14,cuCtxPopCurrent,CUresult cuCtxPopCurrent ( CUcontext * pctx ),Pops the current CUDA context from the current CPU thread.
driver,Context Management,device_and_context,15,cuCtxPushCurrent,CUresult cuCtxPushCurrent ( CUcontext ctx ),Pushes a context on the current CPU thread.
driver,Context Management,device_and_context,16,cuCtxRecordEvent,"CUresult cuCtxRecordEvent ( CUcontext hCtx , CUevent hEvent )",Records an event.
driver,Context Management,device_and_context,17,cuCtxResetPersistingL2Cache,CUresult cuCtxResetPersistingL2Cache ( void ),Resets all persisting lines in cache to normal status.
driver,Context Management,device_and_context,18,cuCtxSetCacheConfig,CUresult cuCtxSetCacheConfig ( CUfunc_cache config ),Sets the preferred cache configuration for the current context.
driver,Context Management,device_and_context,19,cuCtxSetCurrent,CUresult cuCtxSetCurrent ( CUcontext ctx ),Binds the specified CUDA context to the calling CPU thread.
driver,Context Management,device_and_context,20,cuCtxSetFlags,CUresult cuCtxSetFlags ( unsigned int flags ),Sets the flags for the current context.
driver,Context Management,device_and_context,21,cuCtxSetLimit,"CUresult cuCtxSetLimit ( CUlimit limit , size_t value )",Set resource limits.
driver,Context Management,device_and_context,22,cuCtxSynchronize,CUresult cuCtxSynchronize ( void ),Block for the current context's tasks to complete.
driver,Context Management,device_and_context,23,cuCtxWaitEvent,"CUresult cuCtxWaitEvent ( CUcontext hCtx , CUevent hEvent )",Make a context wait on an event.
driver,Module Management,module_library_entrypoint,1,cuLinkAddData,"CUresult cuLinkAddData ( CUlinkState state , CUjitInputType type , void* data , size_t size , const char* name , unsigned int numOptions , CUjit_option * options , void** optionValues )",Add an input to a pending linker invocation.
driver,Module Management,module_library_entrypoint,2,cuLinkAddFile,"CUresult cuLinkAddFile ( CUlinkState state , CUjitInputType type , const char* path , unsigned int numOptions , CUjit_option * options , void** optionValues )",Add a file input to a pending linker invocation.
driver,Module Management,module_library_entrypoint,3,cuLinkComplete,"CUresult cuLinkComplete ( CUlinkState state , void** cubinOut , size_t* sizeOut )",Complete a pending linker invocation.
driver,Module Management,module_library_entrypoint,4,cuLinkCreate,"CUresult cuLinkCreate ( unsigned int numOptions , CUjit_option * options , void** optionValues , CUlinkState* stateOut )",Creates a pending JIT linker invocation.
driver,Module Management,module_library_entrypoint,5,cuLinkDestroy,CUresult cuLinkDestroy ( CUlinkState state ),Destroys state for a JIT linker invocation.
driver,Module Management,module_library_entrypoint,6,cuModuleEnumerateFunctions,"CUresult cuModuleEnumerateFunctions ( CUfunction * functions , unsigned int numFunctions , CUmodule mod )",Returns the function handles within a module.
driver,Module Management,module_library_entrypoint,7,cuModuleGetFunction,"CUresult cuModuleGetFunction ( CUfunction * hfunc , CUmodule hmod , const char* name )",Returns a function handle.
driver,Module Management,module_library_entrypoint,8,cuModuleGetFunctionCount,"CUresult cuModuleGetFunctionCount ( unsigned int* count , CUmodule mod )",Returns the number of functions within a module.
driver,Module Management,module_library_entrypoint,9,cuModuleGetGlobal,"CUresult cuModuleGetGlobal ( CUdeviceptr * dptr , size_t* bytes , CUmodule hmod , const char* name )",Returns a global pointer from a module.
driver,Module Management,module_library_entrypoint,10,cuModuleGetLoadingMode,CUresult cuModuleGetLoadingMode ( CUmoduleLoadingMode * mode ),Query lazy loading mode.
driver,Module Management,module_library_entrypoint,11,cuModuleLoad,"CUresult cuModuleLoad ( CUmodule * module , const char* fname )",Loads a compute module.
driver,Module Management,module_library_entrypoint,12,cuModuleLoadData,"CUresult cuModuleLoadData ( CUmodule * module , const void* image )",Load a module's data.
driver,Module Management,module_library_entrypoint,13,cuModuleLoadDataEx,"CUresult cuModuleLoadDataEx ( CUmodule * module , const void* image , unsigned int numOptions , CUjit_option * options , void** optionValues )",Load a module's data with options.
driver,Module Management,module_library_entrypoint,14,cuModuleLoadFatBinary,"CUresult cuModuleLoadFatBinary ( CUmodule * module , const void* fatCubin )",Load a module's data.
driver,Module Management,module_library_entrypoint,15,cuModuleUnload,CUresult cuModuleUnload ( CUmodule hmod ),Unloads a module.
driver,Library Management,module_library_entrypoint,1,cuKernelGetAttribute,"CUresult cuKernelGetAttribute ( int* pi , CUfunction_attribute attrib , CUkernel kernel , CUdevice dev )",Returns information about a kernel.
driver,Library Management,module_library_entrypoint,2,cuKernelGetFunction,"CUresult cuKernelGetFunction ( CUfunction * pFunc , CUkernel kernel )",Returns a function handle.
driver,Library Management,module_library_entrypoint,3,cuKernelGetLibrary,"CUresult cuKernelGetLibrary ( CUlibrary * pLib , CUkernel kernel )",Returns a library handle.
driver,Library Management,module_library_entrypoint,4,cuKernelGetName,"CUresult cuKernelGetName ( const char** name , CUkernel hfunc )",Returns the function name for a CUkernel handle.
driver,Library Management,module_library_entrypoint,5,cuKernelGetParamInfo,"CUresult cuKernelGetParamInfo ( CUkernel kernel , size_t paramIndex , size_t* paramOffset , size_t* paramSize )",Returns the offset and size of a kernel parameter in the device-side parameter layout.
driver,Library Management,module_library_entrypoint,6,cuKernelSetAttribute,"CUresult cuKernelSetAttribute ( CUfunction_attribute attrib , int val , CUkernel kernel , CUdevice dev )",Sets information about a kernel.
driver,Library Management,module_library_entrypoint,7,cuKernelSetCacheConfig,"CUresult cuKernelSetCacheConfig ( CUkernel kernel , CUfunc_cache config , CUdevice dev )",Sets the preferred cache configuration for a device kernel.
driver,Library Management,module_library_entrypoint,8,cuLibraryEnumerateKernels,"CUresult cuLibraryEnumerateKernels ( CUkernel * kernels , unsigned int numKernels , CUlibrary lib )",Retrieve the kernel handles within a library.
driver,Library Management,module_library_entrypoint,9,cuLibraryGetGlobal,"CUresult cuLibraryGetGlobal ( CUdeviceptr * dptr , size_t* bytes , CUlibrary library , const char* name )",Returns a global device pointer.
driver,Library Management,module_library_entrypoint,10,cuLibraryGetKernel,"CUresult cuLibraryGetKernel ( CUkernel * pKernel , CUlibrary library , const char* name )",Returns a kernel handle.
driver,Library Management,module_library_entrypoint,11,cuLibraryGetKernelCount,"CUresult cuLibraryGetKernelCount ( unsigned int* count , CUlibrary lib )",Returns the number of kernels within a library.
driver,Library Management,module_library_entrypoint,12,cuLibraryGetManaged,"CUresult cuLibraryGetManaged ( CUdeviceptr * dptr , size_t* bytes , CUlibrary library , const char* name )",Returns a pointer to managed memory.
driver,Library Management,module_library_entrypoint,13,cuLibraryGetModule,"CUresult cuLibraryGetModule ( CUmodule * pMod , CUlibrary library )",Returns a module handle.
driver,Library Management,module_library_entrypoint,14,cuLibraryGetUnifiedFunction,"CUresult cuLibraryGetUnifiedFunction ( void** fptr , CUlibrary library , const char* symbol )",Returns a pointer to a unified function.
driver,Library Management,module_library_entrypoint,15,cuLibraryLoadData,"CUresult cuLibraryLoadData ( CUlibrary * library , const void* code , CUjit_option * jitOptions , void** jitOptionsValues , unsigned int numJitOptions , CUlibraryOption * libraryOptions , void** libraryOptionValues , unsigned int numLibraryOptions )",Load a library with specified code and options.
